id-EP3960889A4    abstract-
id-TW202140804A    abstract-本發明提出一種製鐵設備，其於自氧化鐵製造還原鐵時，有助於實現節能化以及能夠削減CO 2 排出量之方法。本發明之製鐵設備具有：高爐，其將氧化鐵還原；還原爐，其將氧化鐵還原；甲烷合成裝置，其由自上述高爐副產之包含二氧化碳、一氧化碳、氫之高爐氣體及/或自上述還原爐之爐頂排出之包含二氧化碳、一氧化碳、氫之爐頂氣體、以及氫氣合成甲烷；吹入裝置，其將由上述甲烷合成裝置合成之甲烷氣體吹入至上述高爐；加熱改質裝置，其將上述高爐氣體及/或上述爐頂氣體、以及由上述甲烷合成裝置合成之甲烷氣體加熱或加熱改質而形成包含一氧化碳氣體及氫氣之還原氣體；還原氣體吹入裝置，其將上述還原氣體吹入至上述還原爐；以及供給路徑，其將上述爐頂氣體供給至上述甲烷合成裝置及/或上述加熱改質裝置。
id-CN111521011A    abstract-本发明涉及冶炼炉技术领域，具体涉及一种可除尘的冶炼炉，用于解决目前冶炼炉除尘效果差、浪费热能的问题。包括炉体，炉体一侧设置有排烟管，排烟管呈J形，排烟管底部可拆卸连接有集尘盒，排烟管内部设置有第一滤网，第一滤网位于集尘盒左端，炉体外侧壁固定安装有换热装置和除尘装置，排烟管中部穿过换热装置，换热装置包括水箱，水箱顶部设置有进水口，底部设置有出水口，进水口安装有第一阀门，出水口安装有第二阀门，排烟管末端连通除尘装置，除尘装置包括喷雾沉降装置和电离过滤装置，喷雾沉降装置与电离过滤装置顶部通过连接管连通，电离过滤装置一侧连接排气管。避免直接排放至大气内对环境造成热量辐射，除尘更高效，起节能环保效果。
id-TWI785506B    abstract-本發明之高爐之操作方法具有以下步驟：從自高爐排出之副產氣體分離出二氧化碳氣體之步驟；由二氧化碳氣體生成再生甲烷氣體之步驟；以及自高爐之風口將送風氣體及還原材吹送至高爐內之步驟；且使用氧氣作為送風氣體，且還原材之至少一部分使用再生甲烷氣體。
id-CN111442276A    abstract-本发明涉及一种低氮氧化物蓄热式烧嘴及其控制系统和控制方法，烧嘴设有烧嘴壳体，烧嘴砖，低、高温段燃气进气管，蓄热室和助燃空气进气管/烟气排气管。控制系统中设有两个结构相同的烧嘴成对使用，燃气支管上连接有循环烟气支管；两烧嘴的高、低温段燃气进气管及循环烟气支管上均装有切断阀和调节阀；两烧嘴的助燃空气进气管/烟气排气管连接有两路支管，为安装有切断阀和调节阀的助燃空气支管和排烟支管；炉窑运行时两烧嘴的工作为在燃烧状态与排烟状态相互切换。控制方法分为炉温900℃前的低温段和900℃后的高温段燃烧方式，在高温段加入占燃气体积量0.5～2倍的循环烟气参与燃烧，以抑制火焰高温区温度，减少NO X 的排放。
id-CN111521005A    abstract-一种蓄热和换热联用式加热炉及其运行方法。本申请公开了一种蓄热和换热联用式加热炉,包括：炉膛、出钢炉门、进钢炉门、烟道以及安装于炉膛内的步进梁，沿进钢炉门至出钢炉门一侧所述炉膛分为第一加热段、第二加热段和第三加热段，所述第一加热段炉膛顶部安装有第一平焰烧嘴，所述第一加热段炉膛两侧安装有调焰烧嘴，所述第三加热段炉膛两侧安装有蓄热式烧嘴，所述第一加热段炉膛顶部的水平高度低于所述第三加热段炉膛顶部的水平高度，沿所述第一加热段炉膛顶部至所述第三加热段炉膛顶部，所述第二加热段炉膛顶部向下凹陷成凹状。本发明有效改善了蓄热式炉压波动大和煤气烧嘴内二次燃烧的问题。
id-CN111560488B    abstract-本发明涉及热风炉技术领域，具体为一种节能型高炉煤气立式热风炉，包括热风炉体，所述热风炉体包括热风出口和燃烧器，热风炉体的上部固定连通出烟管的一端，出烟管的另一端固定连通烟气除尘器的进气端，烟气除尘器的出气端固定连通出气管的一端，出气管的另一端固定连通第一鼓风机的进风端，且第一鼓风机的出风端固定连通预热管的一端，预热管贯穿预热箱，且预热管的另一端与过滤箱的侧壁固定连通，过滤箱另一个侧壁固定连通连管的一端，连管的另一端与烟囱固定连通，且预热管位于预热箱内的部分设置有换热管，第二鼓风机的出气端固定连通进气管的一端，本发明可以对烟气的余热回收利用，减少能源的浪费，节能减排。
id-CN111397385A    abstract-本发明公开了一种自动除灰卧式煤气换热器节能系统，属于节能减排技术领域。本发明包括钢结构支撑框架，所述的钢结构支撑框架的上部承载有卧式节能换热器，卧式节能换热器的内壁砌筑有内砌筑保温层，卧式节能换热器的上部安装有声波吹灰器，所述的卧式节能换热器的输入端连接有进烟气管道，卧式节能换热器的输出端连接有出烟气管道，出烟气管道的管路上安装有煤气监测仪表；所述的卧式节能换热器的底部间隔设置有积灰仓。本发明通过顶部的声波吹灰器进行高压吹扫，可以将换热器管壁的灰垢随时吹落，并集中收集，从而延长了卧式节能换热器的使用寿命，由于管壁不再有灰垢，大大提高了换热效率，同时降低烟气中的灰尘颗粒。
id-CN111408262A    abstract-本发明涉及一种用于玻璃熔窑炉尾气除尘净化的方法，包括将450~560℃的烟气引入负压总管（1）中降温；降温后120~400℃的烟气进入喷雾冷却塔（3）内，其出气口（3d）烟气温度降至75~80℃；而后进入混合器（4）和混合管（5）内，与来自负压支管（7）的氢氧化钙混合反应，吸收烟气中的酸性污染物和多余的水，使烟气温度降至65℃以下；接着进入布袋除尘器（6），未完全反应的氢氧化钙与烟气中的酸性气体继续进行二次反应，最后由布袋除尘器（6）过滤后经变频风机（14）引入烟囱（16）放空。本发明的优点是对尾气逐层过滤、反应、除尘，使尾气达标放空，提高脱酸效率，循环利用物料，减小运行成本和系统压力波动。
id-CN111442653B    abstract-本发明属于日用瓷生产领域，并具体公开了一种基于余热分级利用的日用瓷连续生产系统及方法，其包括烘干机前箱、烘干机后箱、窑炉和换热器，其中：烘干机前箱用于坯件脱模，烘干机后箱用于对脱模后的坯件进行脱湿；窑炉用于对脱模、脱湿后的坯件进行烧制得到日用瓷，烧制时产生的烟气包括余热烟气和排湿烟气，余热烟气用于为烘干机后箱进行坯件脱湿提供热量，得到含湿烟气，该含湿烟气进入换热器中；排湿烟气从窑炉前部进入换热器中，换热器利用排湿烟气和含湿烟气的热量加热干燥空气并预热低温水，加热后的干燥空气进入烘干机前箱，为烘干机前箱进行坯件脱模提供热量。本发明实现了日用瓷的不间断连续生产，提高了生产效率及能源利用率。
id-CN111504074B    abstract-本发明涉及旋风预热器技术领域，且公开了一种基于铝酸盐水泥生产的窑尾旋风预热器，包括机体，所述机体的底面固定套接有引导板，所述机体的底面固定连接有向下伸出的出料口，所述机体右侧的上方固定套接有向下伸出的进风管，所述进风管的顶面固定连接有固定环，所述固定环的中部固定套接有储料槽。本发明通过采用电机带动扇叶旋转的设计，同时配合上方进料管的共同使用，当进料管内有物料下落时，扇叶转动的风力能够将物料吹动至机体的内腔，从而完成了物料的进料作业，并且整个进料过程仅仅有电机需要电能消耗，在保证了进料可行的基础上，还大大降低了装置进料的能源消耗，解决了传统撒料结构不够实用的问题。
id-CN111438781A    abstract-本发明涉及板材降醛技术领域，公开了降醛热处理工艺，包括如下步骤：将人造板材放入降醛热处理窑中热处理；热处理后的人造板材放入养生平衡室中养生；热处理方式采用预热‑加热‑恒温的多阶段降醛方式，恒温温度为110℃～130℃，恒温时间为1h～4h；预热温度为50℃～80℃，预热时间为0.5h～6h。公开了一种连续式节能降醛热处理窑，包括顺次相接的预热窑段、降醛窑段和平衡窑段，预热窑段开设有进料口，平衡窑段开设有出料口；降醛窑段配置有供热组件，平衡窑段与所述预热窑段之间配备有气流输送组件，气流输送组件用于将平衡窑段的气流输送至预热窑段。采用本发明的技术，能够有效达到降醛效果，同时降醛处理周期短，提高生产效率。
id-CN111521029B    abstract-本发明涉及一种用于低温保温状态下加热炉超低粉尘排放的方法，具体步骤包括在加热炉上加装变频风机，在低温保温状态下开启此变频风机；将风机频率调整至33Hz以下，风机转速降低至950rpm；烧嘴喷射速度下降20%以上，并使烧嘴处于欠氧燃烧状态；调整好上述参数后，粉尘浓度下降0.5~1 mg/Nm 3 ，烟气中的氧含量降低至19%以下，即可进行加热炉在低温保温下的烟气排放。本发明的优点是便于操作和控制，实现了加热炉在低温保温状态下粉尘的超低排放，同时降低了加热炉本身的保温温度，环保节能。
